Format Version,1.21,Take Name,Take 2024-08-16 12.00.25 AM,Capture Frame Rate,50.000000,Export Frame Rate,50.000000,Capture Start Time,2024-08-16 12.00.25.770 AM,Total Frames in Take,2913,Total Exported Frames,2913,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2695,53.900000,0.000477,-0.080106,0.000835,0.996786,0.215031,0.017191,0.148047,0.000324,0.253927,0.012556,0.113780,0.938563,0.198777,0.034175,0.120673,0.926379,0.260451,0.012970,0.173402,0.858532,0.211147,0.013437,0.208159,0.944919,0.150853,0.012819,0.124220,0.932752,0.254051,0.012389,0.114065,0.198786,0.034227,0.120604,0.259929,0.012965,0.172958,0.211384,0.013492,0.208506,0.150929,0.012750,0.124321,0.000495,0.018399,0.004479,0.009183,0.018689,-0.195588,0.159268,0.018580,-0.188604,,,,,,,0.144997,0.421131,0.151629,,,,,,,,,,,,,0.237950,0.421701,0.192371,,,,,,,,,,,,,,,,,,,,,
2696,53.920000,0.000526,-0.080181,0.000850,0.996780,0.215043,0.017191,0.148041,0.000318,0.253944,0.012560,0.113780,0.940437,0.198792,0.034176,0.120667,0.925172,0.260459,0.012969,0.173403,0.858431,0.211149,0.013430,0.208153,0.947176,0.150869,0.012818,0.124205,0.930934,0.254051,0.012390,0.114065,0.198786,0.034227,0.120605,0.259965,0.012952,0.172952,0.211383,0.013483,0.208496,0.150967,0.012765,0.124285,0.000497,0.018395,0.004481,0.009143,0.018528,-0.195487,0.159270,0.018579,-0.188602,,,,,,,0.144996,0.421122,0.151626,,,,,,,,,,,,,0.237955,0.421685,0.192358,,,,,,,,,,,,,,,,,,,,,
2697,53.940000,0.000731,-0.080199,0.000675,0.996778,0.215033,0.017176,0.148032,0.000350,0.253934,0.012548,0.113769,0.933900,0.198789,0.034179,0.120664,0.919354,0.260447,0.012929,0.173393,0.838903,0.211136,0.013391,0.208141,0.946888,0.150858,0.012834,0.124191,0.923738,0.254051,0.012387,0.114062,0.198787,0.034224,0.120611,0.259889,0.012851,0.172856,0.211388,0.013484,0.208497,0.150968,0.012764,0.124287,0.000499,0.018396,0.004478,0.008989,0.017778,-0.194965,0.159268,0.018577,-0.188600,,,,,,,0.144994,0.421127,0.151628,,,,,,,,,,,,,0.237946,0.421702,0.192371,,,,,,,,,,,,,,,,,,,,,
2698,53.960000,0.000480,-0.080106,0.000853,0.996786,0.215037,0.017191,0.148048,0.000315,0.253933,0.012558,0.113781,0.933900,0.198782,0.034174,0.120674,0.919354,0.260457,0.012972,0.173403,0.838903,0.211152,0.013436,0.208161,0.946888,0.150859,0.012816,0.124222,0.923738,0.254056,0.012393,0.114062,0.198789,0.034228,0.120604,0.259959,0.012958,0.172964,0.211383,0.013491,0.208503,0.150933,0.012745,0.124323,0.000497,0.018393,0.004481,0.009142,0.018530,-0.195485,0.159266,0.018575,-0.188597,,,,,,,0.144992,0.421127,0.151634,,,,,,,,,,,,,0.237939,0.421702,0.192379,,,,,,,,,,,,,,,,,,,,,
2699,53.980000,0.000708,-0.080214,0.000691,0.996777,0.215032,0.017177,0.148033,0.000350,0.253935,0.012548,0.113772,0.939286,0.198788,0.034177,0.120664,0.927359,0.260445,0.012932,0.173396,0.859837,0.211134,0.013394,0.208143,0.945979,0.150858,0.012832,0.124191,0.933616,0.254057,0.012386,0.114067,0.198785,0.034223,0.120606,0.259884,0.012857,0.172864,0.211386,0.013484,0.208496,0.150968,0.012762,0.124291,0.000497,0.018394,0.004479,0.009237,0.018717,-0.195480,0.159271,0.018580,-0.188600,,,,,,,0.144997,0.421117,0.151637,,,,,,,,,,,,,0.237946,0.421697,0.192370,,,,,,,,,,,,,,,,,,,,,
2700,54.000000,0.000496,-0.080178,0.000846,0.996780,0.215046,0.017193,0.148041,0.000324,0.253948,0.012560,0.113779,0.939967,0.198796,0.034177,0.120665,0.923692,0.260463,0.012972,0.173402,0.857096,0.211153,0.013436,0.208152,0.945507,0.150872,0.012820,0.124204,0.929091,0.254056,0.012391,0.114060,0.198787,0.034222,0.120604,0.259956,0.012964,0.172958,0.211387,0.013493,0.208503,0.150976,0.012768,0.124288,0.000500,0.018397,0.004477,0.009184,0.018681,-0.195579,0.159266,0.018580,-0.188599,,,,,,,0.145001,0.421129,0.151639,,,,,,,,,,,,,0.237965,0.421685,0.192349,,,,,,,,,,,,,,,,,,,,,
2701,54.020000,0.000643,-0.080123,0.000691,0.996785,0.215023,0.017178,0.148039,0.000345,0.253920,0.012545,0.113771,0.932406,0.198775,0.034176,0.120670,0.921701,0.260441,0.012936,0.173394,0.841310,0.211136,0.013404,0.208150,0.946093,0.150845,0.012831,0.124208,0.926979,0.254054,0.012383,0.114068,0.198785,0.034226,0.120604,0.259891,0.012861,0.172864,0.211387,0.013488,0.208503,0.150929,0.012749,0.124321,0.000498,0.018395,0.004481,0.009001,0.017785,-0.194971,0.159268,0.018580,-0.188600,,,,,,,0.145003,0.421129,0.151636,,,,,,,,,,,,,0.237952,0.421695,0.192373,,,,,,,,,,,,,,,,,,,,,
2702,54.040000,0.000495,-0.080077,0.000822,0.996788,0.215036,0.017191,0.148047,0.000315,0.253930,0.012556,0.113777,0.938960,0.198781,0.034176,0.120675,0.927350,0.260457,0.012968,0.173399,0.858561,0.211155,0.013434,0.208160,0.947948,0.150857,0.012821,0.124224,0.933542,0.254052,0.012389,0.114065,0.198786,0.034223,0.120608,0.259965,0.012944,0.172944,0.211388,0.013483,0.208495,0.150931,0.012753,0.124322,0.000502,0.018402,0.004474,0.009146,0.018530,-0.195481,0.159271,0.018582,-0.188606,,,,,,,0.145004,0.421127,0.151631,,,,,,,,,,,,,0.237981,0.421682,0.192339,,,,,,,,,,,,,,,,,,,,,
2703,54.060000,0.000536,-0.080176,0.000809,0.996780,0.215043,0.017190,0.148041,0.000322,0.253944,0.012557,0.113779,0.938960,0.198793,0.034177,0.120667,0.927350,0.260459,0.012964,0.173402,0.858561,0.211149,0.013428,0.208153,0.947948,0.150868,0.012823,0.124205,0.933542,0.254052,0.012388,0.114062,0.198782,0.034230,0.120603,0.259959,0.012946,0.172953,0.211384,0.013487,0.208503,0.150969,0.012767,0.124290,0.000498,0.018398,0.004478,0.009188,0.018677,-0.195584,0.159268,0.018577,-0.188600,,,,,,,0.145005,0.421125,0.151631,,,,,,,,,,,,,0.237955,0.421701,0.192379,,,,,,,,,,,,,,,,,,,,,
2704,54.080000,0.000485,-0.080094,0.000838,0.996787,0.215034,0.017190,0.148047,0.000318,0.253929,0.012556,0.113779,0.938424,0.198779,0.034174,0.120674,0.926655,0.260455,0.012969,0.173401,0.859660,0.211151,0.013435,0.208160,0.944883,0.150856,0.012818,0.124222,0.932859,0.254055,0.012388,0.114060,0.198784,0.034227,0.120606,0.259955,0.012960,0.172962,0.211384,0.013490,0.208508,0.150928,0.012749,0.124320,0.000496,0.018401,0.004480,0.009190,0.018676,-0.195579,0.159265,0.018580,-0.188599,,,,,,,0.144999,0.421129,0.151632,,,,,,,,,,,,,0.237951,0.421704,0.192377,,,,,,,,,,,,,,,,,,,,,
2705,54.100000,0.000721,-0.080212,0.000700,0.996777,0.215029,0.017176,0.148033,0.000349,0.253932,0.012550,0.113772,0.934460,0.198785,0.034177,0.120664,0.919383,0.260442,0.012932,0.173396,0.839291,0.211131,0.013392,0.208143,0.946635,0.150855,0.012831,0.124191,0.924200,0.254050,0.012389,0.114061,0.198784,0.034220,0.120610,0.259883,0.012863,0.172867,0.211379,0.013479,0.208498,0.150966,0.012761,0.124291,0.000499,0.018399,0.004480,0.009186,0.018680,-0.195581,0.159267,0.018579,-0.188600,,,,,,,0.144995,0.421129,0.151631,,,,,,,,,,,,,0.237949,0.421703,0.192373,,,,,,,,,,,,,,,,,,,,,
2706,54.120000,0.000477,-0.080202,0.000858,0.996778,0.215041,0.017190,0.148045,0.000323,0.253945,0.012557,0.113785,0.940389,0.198792,0.034173,0.120668,0.923877,0.260457,0.012971,0.173409,0.857737,0.211145,0.013436,0.208157,0.944488,0.150868,0.012815,0.124206,0.930153,0.254054,0.012385,0.114067,0.198785,0.034222,0.120606,0.259950,0.012970,0.172969,0.211381,0.013491,0.208510,0.150966,0.012761,0.124288,0.000494,0.018395,0.004482,0.009234,0.018725,-0.195481,0.159265,0.018577,-0.188598,,,,,,,0.144991,0.421130,0.151632,,,,,,,,,,,,,0.237947,0.421699,0.192368,,,,,,,,,,,,,,,,,,,,,
2707,54.140000,0.000472,-0.080108,0.000862,0.996786,0.215035,0.017192,0.148047,0.000317,0.253932,0.012559,0.113780,0.940389,0.198781,0.034175,0.120672,0.923877,0.260455,0.012974,0.173402,0.857737,0.211150,0.013439,0.208159,0.944488,0.150858,0.012816,0.124220,0.930153,0.254058,0.012389,0.114066,0.198782,0.034223,0.120603,0.259958,0.012963,0.172958,0.211381,0.013488,0.208500,0.150933,0.012751,0.124319,0.000495,0.018394,0.004478,0.009191,0.018583,-0.195387,0.159267,0.018579,-0.188597,,,,,,,0.144997,0.421126,0.151629,,,,,,,,,,,,,0.237951,0.421700,0.192365,,,,,,,,,,,,,,,,,,,,,
2708,54.160000,0.000492,-0.080089,0.000820,0.996787,0.215037,0.017191,0.148043,0.000316,0.253932,0.012556,0.113775,0.939252,0.198783,0.034176,0.120670,0.926847,0.260458,0.012968,0.173397,0.858966,0.211155,0.013435,0.208156,0.946360,0.150859,0.012821,0.124219,0.933308,0.254055,0.012389,0.114059,0.198787,0.034227,0.120599,0.259960,0.012954,0.172953,0.211387,0.013486,0.208496,0.150936,0.012752,0.124319,0.000500,0.018399,0.004474,0.009196,0.018577,-0.195383,0.159268,0.018581,-0.188601,,,,,,,0.145002,0.421130,0.151629,,,,,,,,,,,,,0.237956,0.421695,0.192370,,,,,,,,,,,,,,,,,,,,,
2709,54.180000,0.000517,-0.080202,0.000821,0.996778,0.215043,0.017193,0.148040,0.000323,0.253946,0.012560,0.113780,0.939778,0.198795,0.034179,0.120665,0.923622,0.260458,0.012969,0.173404,0.858958,0.211147,0.013434,0.208152,0.944363,0.150870,0.012824,0.124201,0.929413,0.254055,0.012390,0.114063,0.198783,0.034228,0.120599,0.259959,0.012956,0.172962,0.211386,0.013494,0.208508,0.150971,0.012772,0.124283,0.000496,0.018401,0.004475,0.009180,0.018683,-0.195582,0.159268,0.018577,-0.188602,,,,,,,0.145002,0.421136,0.151628,,,,,,,,,,,,,0.237956,0.421700,0.192373,,,,,,,,,,,,,,,,,,,,,
2710,54.200000,0.000524,-0.080114,0.000824,0.996785,0.215031,0.017191,0.148045,0.000316,0.253928,0.012558,0.113778,0.938996,0.198778,0.034177,0.120672,0.926944,0.260450,0.012966,0.173400,0.859574,0.211145,0.013430,0.208157,0.945895,0.150853,0.012821,0.124217,0.933506,0.254052,0.012390,0.114061,0.198781,0.034230,0.120600,0.259951,0.012959,0.172963,0.211377,0.013478,0.208498,0.150927,0.012752,0.124320,0.000492,0.018396,0.004478,0.008999,0.017777,-0.194963,0.159268,0.018578,-0.188602,,,,,,,0.144996,0.421134,0.151631,,,,,,,,,,,,,0.237952,0.421696,0.192377,,,,,,,,,,,,,,,,,,,,,
2711,54.220000,0.000490,-0.080121,0.000832,0.996785,0.215032,0.017192,0.148048,0.000316,0.253929,0.012557,0.113782,0.938996,0.198779,0.034176,0.120674,0.926944,0.260451,0.012970,0.173404,0.859574,0.211145,0.013436,0.208160,0.945895,0.150855,0.012820,0.124219,0.933506,0.254052,0.012389,0.114066,0.198784,0.034227,0.120604,0.259956,0.012962,0.172968,0.211380,0.013487,0.208505,0.150927,0.012754,0.124315,0.000492,0.018395,0.004478,0.009240,0.018727,-0.195481,0.159261,0.018576,-0.188602,,,,,,,0.144995,0.421134,0.151631,,,,,,,,,,,,,0.237957,0.421694,0.192371,,,,,,,,,,,,,,,,,,,,,
2712,54.240000,0.000538,-0.080115,0.000824,0.996785,0.215035,0.017191,0.148046,0.000317,0.253932,0.012559,0.113779,0.939289,0.198782,0.034178,0.120674,0.927155,0.260454,0.012966,0.173401,0.860317,0.211149,0.013429,0.208158,0.945183,0.150857,0.012822,0.124218,0.933319,0.254056,0.012392,0.114063,0.198780,0.034229,0.120601,0.259957,0.012957,0.172966,0.211383,0.013483,0.208503,0.150934,0.012756,0.124316,0.000495,0.018399,0.004477,0.009183,0.018683,-0.195581,0.159263,0.018581,-0.188601,,,,,,,0.145006,0.421123,0.151630,,,,,,,,,,,,,0.237959,0.421696,0.192368,,,,,,,,,,,,,,,,,,,,,
2713,54.260000,0.000509,-0.080103,0.000854,0.996786,0.215036,0.017191,0.148046,0.000319,0.253932,0.012560,0.113778,0.939035,0.198781,0.034176,0.120673,0.926217,0.260456,0.012971,0.173401,0.859045,0.211152,0.013433,0.208158,0.944467,0.150858,0.012818,0.124219,0.932795,0.254057,0.012389,0.114063,0.198784,0.034232,0.120600,0.259951,0.012969,0.172968,0.211386,0.013484,0.208504,0.150934,0.012750,0.124318,0.000495,0.018397,0.004477,0.009143,0.018523,-0.195479,0.159267,0.018578,-0.188602,,,,,,,0.145003,0.421129,0.151637,,,,,,,,,,,,,0.237954,0.421696,0.192374,,,,,,,,,,,,,,,,,,,,,
2714,54.280000,0.000678,-0.080135,0.000725,0.996783,0.215022,0.017179,0.148040,0.000348,0.253919,0.012551,0.113773,0.932449,0.198773,0.034177,0.120672,0.920775,0.260439,0.012939,0.173396,0.840445,0.211133,0.013401,0.208150,0.945420,0.150844,0.012829,0.124207,0.926265,0.254052,0.012391,0.114067,0.198781,0.034227,0.120606,0.259882,0.012865,0.172866,0.211382,0.013490,0.208508,0.150934,0.012747,0.124321,0.000496,0.018396,0.004480,0.009137,0.018522,-0.195478,0.159265,0.018577,-0.188598,,,,,,,0.145001,0.421128,0.151632,,,,,,,,,,,,,0.237957,0.421693,0.192363,,,,,,,,,,,,,,,,,,,,,
2715,54.300000,0.000486,-0.080098,0.000865,0.996787,0.215035,0.017189,0.148047,0.000317,0.253931,0.012556,0.113779,0.932449,0.198780,0.034171,0.120673,0.920775,0.260456,0.012970,0.173401,0.840445,0.211152,0.013433,0.208159,0.945420,0.150857,0.012813,0.124221,0.926265,0.254055,0.012387,0.114062,0.198784,0.034226,0.120606,0.259957,0.012961,0.172964,0.211385,0.013487,0.208505,0.150932,0.012746,0.124318,0.000499,0.018399,0.004478,0.009400,0.018770,-0.195479,0.159267,0.018577,-0.188602,,,,,,,0.144997,0.421133,0.151630,,,,,,,,,,,,,0.237954,0.421699,0.192364,,,,,,,,,,,,,,,,,,,,,
2716,54.320000,0.000558,-0.080201,0.000823,0.996778,0.215043,0.017192,0.148040,0.000321,0.253946,0.012562,0.113780,0.938975,0.198794,0.034180,0.120666,0.926668,0.260458,0.012966,0.173403,0.859687,0.211147,0.013427,0.208152,0.945186,0.150870,0.012824,0.124201,0.933018,0.254053,0.012393,0.114063,0.198787,0.034229,0.120601,0.259955,0.012956,0.172961,0.211384,0.013484,0.208502,0.150969,0.012768,0.124285,0.000499,0.018400,0.004479,0.009144,0.018531,-0.195487,0.159266,0.018582,-0.188606,,,,,,,0.145003,0.421132,0.151629,,,,,,,,,,,,,0.237955,0.421699,0.192368,,,,,,,,,,,,,,,,,,,,,
2717,54.340000,0.000478,-0.080123,0.000847,0.996785,0.215035,0.017189,0.148048,0.000317,0.253932,0.012555,0.113782,0.938726,0.198781,0.034172,0.120674,0.926885,0.260454,0.012969,0.173405,0.859855,0.211148,0.013435,0.208160,0.945660,0.150858,0.012815,0.124219,0.933032,0.254055,0.012388,0.114066,0.198787,0.034220,0.120603,0.259960,0.012953,0.172959,0.211381,0.013489,0.208507,0.150931,0.012751,0.124316,0.000496,0.018399,0.004482,0.009382,0.018806,-0.195625,0.159270,0.018582,-0.188604,,,,,,,0.145001,0.421130,0.151628,,,,,,,,,,,,,0.237962,0.421692,0.192362,,,,,,,,,,,,,,,,,,,,,
2718,54.360000,0.000507,-0.080086,0.000828,0.996787,0.215036,0.017191,0.148046,0.000317,0.253931,0.012558,0.113777,0.939325,0.198782,0.034176,0.120673,0.926621,0.260457,0.012968,0.173399,0.860041,0.211154,0.013433,0.208158,0.945209,0.150858,0.012821,0.124221,0.932990,0.254053,0.012390,0.114060,0.198784,0.034228,0.120603,0.259961,0.012958,0.172960,0.211388,0.013487,0.208504,0.150934,0.012755,0.124317,0.000497,0.018398,0.004476,0.009220,0.018010,-0.194951,0.159271,0.018580,-0.188604,,,,,,,0.145007,0.421126,0.151633,,,,,,,,,,,,,0.237957,0.421692,0.192382,,,,,,,,,,,,,,,,,,,,,
2719,54.380000,0.000752,-0.080215,0.000678,0.996777,0.215030,0.017179,0.148032,0.000353,0.253933,0.012553,0.113771,0.939325,0.198787,0.034183,0.120665,0.926621,0.260443,0.012931,0.173395,0.860041,0.211132,0.013391,0.208142,0.945209,0.150856,0.012838,0.124189,0.932990,0.254051,0.012392,0.114060,0.198784,0.034228,0.120605,0.259879,0.012870,0.172872,0.211382,0.013482,0.208507,0.150971,0.012769,0.124289,0.000499,0.018397,0.004480,0.009360,0.018729,-0.195577,0.159264,0.018576,-0.188601,,,,,,,0.145007,0.421126,0.151638,,,,,,,,,,,,,0.237971,0.421687,0.192349,,,,,,,,,,,,,,,,,,,,,
2720,54.400000,0.000500,-0.080108,0.000870,0.996786,0.215034,0.017190,0.148049,0.000317,0.253931,0.012559,0.113782,0.933873,0.198779,0.034173,0.120675,0.918239,0.260454,0.012971,0.173404,0.839346,0.211150,0.013432,0.208161,0.944543,0.150857,0.012813,0.124221,0.922808,0.254053,0.012391,0.114063,0.198783,0.034222,0.120609,0.259956,0.012965,0.172966,0.211382,0.013483,0.208505,0.150933,0.012749,0.124317,0.000493,0.018396,0.004483,0.009183,0.018684,-0.195583,0.159266,0.018578,-0.188598,,,,,,,0.145001,0.421125,0.151633,,,,,,,,,,,,,0.237972,0.421690,0.192347,,,,,,,,,,,,,,,,,,,,,
2721,54.420000,0.000515,-0.080179,0.000873,0.996780,0.215045,0.017191,0.148044,0.000322,0.253947,0.012561,0.113782,0.940732,0.198794,0.034175,0.120669,0.924110,0.260461,0.012971,0.173405,0.857658,0.211152,0.013432,0.208155,0.945395,0.150871,0.012815,0.124207,0.929992,0.254056,0.012391,0.114062,0.198784,0.034224,0.120609,0.259954,0.012970,0.172970,0.211387,0.013486,0.208502,0.150972,0.012759,0.124292,0.000500,0.018394,0.004477,0.009142,0.018523,-0.195480,0.159265,0.018575,-0.188597,,,,,,,0.145007,0.421128,0.151641,,,,,,,,,,,,,0.237948,0.421696,0.192380,,,,,,,,,,,,,,,,,,,,,
2722,54.440000,0.000475,-0.080190,0.000859,0.996779,0.215044,0.017192,0.148045,0.000320,0.253946,0.012558,0.113784,0.941178,0.198794,0.034174,0.120668,0.924383,0.260460,0.012973,0.173408,0.859069,0.211149,0.013437,0.208157,0.944653,0.150870,0.012816,0.124207,0.930328,0.254055,0.012388,0.114065,0.198783,0.034225,0.120600,0.259956,0.012971,0.172979,0.211387,0.013491,0.208504,0.150971,0.012762,0.124292,0.000495,0.018396,0.004475,0.009225,0.018014,-0.194954,0.159270,0.018577,-0.188602,,,,,,,0.144996,0.421134,0.151639,,,,,,,,,,,,,0.237958,0.421693,0.192373,,,,,,,,,,,,,,,,,,,,,
2723,54.460000,0.000548,-0.080191,0.000836,0.996779,0.215044,0.017190,0.148040,0.000321,0.253946,0.012560,0.113779,0.941178,0.198795,0.034177,0.120666,0.924383,0.260460,0.012965,0.173403,0.859069,0.211149,0.013427,0.208152,0.944653,0.150870,0.012820,0.124202,0.930328,0.254056,0.012392,0.114061,0.198787,0.034222,0.120605,0.259958,0.012952,0.172959,0.211386,0.013487,0.208501,0.150967,0.012767,0.124284,0.000500,0.018396,0.004476,0.009146,0.018525,-0.195482,0.159271,0.018579,-0.188604,,,,,,,0.145007,0.421129,0.151629,,,,,,,,,,,,,0.237959,0.421695,0.192367,,,,,,,,,,,,,,,,,,,,,
2724,54.480000,0.000483,-0.080097,0.000860,0.996787,0.215036,0.017189,0.148049,0.000316,0.253932,0.012556,0.113781,0.940678,0.198781,0.034172,0.120675,0.924565,0.260456,0.012970,0.173403,0.858164,0.211153,0.013434,0.208161,0.945400,0.150858,0.012814,0.124223,0.930421,0.254053,0.012391,0.114064,0.198784,0.034225,0.120605,0.259958,0.012953,0.172959,0.211387,0.013490,0.208503,0.150934,0.012743,0.124323,0.000496,0.018400,0.004481,0.008989,0.017777,-0.194972,0.159270,0.018579,-0.188603,,,,,,,0.145001,0.421131,0.151630,,,,,,,,,,,,,0.237949,0.421697,0.192375,,,,,,,,,,,,,,,,,,,,,
2725,54.500000,0.000509,-0.080176,0.000816,0.996780,0.215041,0.017191,0.148045,0.000320,0.253942,0.012557,0.113783,0.940622,0.198792,0.034177,0.120670,0.924652,0.260457,0.012966,0.173406,0.857473,0.211148,0.013432,0.208157,0.946363,0.150867,0.012822,0.124209,0.930487,0.254049,0.012386,0.114066,0.198785,0.034227,0.120606,0.259953,0.012959,0.172964,0.211381,0.013484,0.208501,0.150967,0.012765,0.124295,0.000495,0.018397,0.004481,0.009377,0.018805,-0.195620,0.159269,0.018578,-0.188604,,,,,,,0.145000,0.421132,0.151631,,,,,,,,,,,,,0.237958,0.421698,0.192370,,,,,,,,,,,,,,,,,,,,,
2726,54.520000,0.000510,-0.080081,0.000847,0.996788,0.215034,0.017191,0.148048,0.000315,0.253929,0.012559,0.113779,0.939816,0.198779,0.034176,0.120676,0.927226,0.260456,0.012970,0.173401,0.859623,0.211153,0.013433,0.208160,0.946106,0.150855,0.012818,0.124224,0.933638,0.254051,0.012391,0.114062,0.198782,0.034230,0.120606,0.259956,0.012965,0.172967,0.211385,0.013481,0.208498,0.150930,0.012751,0.124321,0.000500,0.018398,0.004479,0.009183,0.018682,-0.195581,0.159268,0.018578,-0.188601,,,,,,,0.144997,0.421134,0.151638,,,,,,,,,,,,,0.237955,0.421701,0.192377,,,,,,,,,,,,,,,,,,,,,
2727,54.540000,0.000680,-0.080141,0.000693,0.996783,0.215021,0.017177,0.148039,0.000348,0.253918,0.012547,0.113773,0.932941,0.198773,0.034176,0.120672,0.920865,0.260438,0.012934,0.173396,0.839347,0.211131,0.013398,0.208150,0.945304,0.150844,0.012831,0.124206,0.926255,0.254052,0.012388,0.114063,0.198785,0.034224,0.120609,0.259872,0.012872,0.172872,0.211378,0.013485,0.208505,0.150932,0.012749,0.124322,0.000496,0.018399,0.004481,0.009144,0.018527,-0.195482,0.159265,0.018575,-0.188599,,,,,,,0.144998,0.421128,0.151642,,,,,,,,,,,,,0.237979,0.421684,0.192340,,,,,,,,,,,,,,,,,,,,,
2728,54.560000,0.000494,-0.080176,0.000837,0.996780,0.215044,0.017188,0.148043,0.000321,0.253946,0.012554,0.113781,0.932941,0.198794,0.034172,0.120667,0.920865,0.260461,0.012966,0.173404,0.839347,0.211151,0.013432,0.208155,0.945304,0.150870,0.012816,0.124207,0.926255,0.254055,0.012385,0.114061,0.198786,0.034220,0.120606,0.259955,0.012963,0.172964,0.211382,0.013484,0.208501,0.150971,0.012762,0.124292,0.000494,0.018393,0.004477,0.009183,0.018684,-0.195583,0.159266,0.018579,-0.188599,,,,,,,0.144998,0.421132,0.151642,,,,,,,,,,,,,0.237956,0.421699,0.192378,,,,,,,,,,,,,,,,,,,,,
2729,54.580000,0.000548,-0.080168,0.000850,0.996781,0.215044,0.017189,0.148043,0.000322,0.253945,0.012560,0.113780,0.940304,0.198793,0.034176,0.120670,0.923943,0.260461,0.012966,0.173404,0.858048,0.211153,0.013426,0.208155,0.945403,0.150870,0.012818,0.124208,0.930334,0.254057,0.012389,0.114064,0.198783,0.034224,0.120608,0.259958,0.012959,0.172962,0.211388,0.013482,0.208504,0.150968,0.012765,0.124291,0.000498,0.018397,0.004474,0.009143,0.018537,-0.195485,0.159269,0.018578,-0.188603,,,,,,,0.145007,0.421125,0.151638,,,,,,,,,,,,,0.237963,0.421696,0.192363,,,,,,,,,,,,,,,,,,,,,
2730,54.600000,0.000680,-0.080131,0.000685,0.996784,0.215024,0.017179,0.148038,0.000348,0.253921,0.012548,0.113771,0.932233,0.198776,0.034178,0.120671,0.921130,0.260442,0.012934,0.173394,0.840386,0.211135,0.013399,0.208149,0.945459,0.150846,0.012833,0.124206,0.926334,0.254056,0.012386,0.114065,0.198786,0.034227,0.120608,0.259883,0.012862,0.172867,0.211386,0.013489,0.208506,0.150932,0.012750,0.124321,0.000500,0.018399,0.004478,0.009145,0.018526,-0.195481,0.159269,0.018580,-0.188604,,,,,,,0.145002,0.421137,0.151637,,,,,,,,,,,,,0.237979,0.421683,0.192339,,,,,,,,,,,,,,,,,,,,,
2731,54.620000,0.000502,-0.080087,0.000847,0.996787,0.215038,0.017189,0.148045,0.000316,0.253933,0.012557,0.113776,0.938870,0.198783,0.034173,0.120673,0.927209,0.260459,0.012968,0.173398,0.858998,0.211156,0.013432,0.208158,0.946577,0.150859,0.012816,0.124221,0.933338,0.254056,0.012390,0.114063,0.198788,0.034223,0.120602,0.259964,0.012946,0.172950,0.211391,0.013486,0.208499,0.150934,0.012746,0.124321,0.000501,0.018400,0.004471,0.009196,0.018578,-0.195389,0.159273,0.018580,-0.188609,,,,,,,0.145006,0.421127,0.151635,,,,,,,,,,,,,0.237959,0.421698,0.192372,,,,,,,,,,,,,,,,,,,,,
2732,54.640000,0.000480,-0.080089,0.000846,0.996787,0.215034,0.017189,0.148048,0.000314,0.253930,0.012555,0.113780,0.938870,0.198779,0.034172,0.120675,0.927209,0.260455,0.012968,0.173402,0.858998,0.211152,0.013434,0.208161,0.946577,0.150856,0.012815,0.124223,0.933338,0.254053,0.012389,0.114061,0.198785,0.034222,0.120606,0.259962,0.012954,0.172959,0.211381,0.013486,0.208501,0.150928,0.012747,0.124323,0.000499,0.018398,0.004476,0.009187,0.018680,-0.195583,0.159267,0.018579,-0.188602,,,,,,,0.145003,0.421124,0.151633,,,,,,,,,,,,,0.237955,0.421695,0.192372,,,,,,,,,,,,,,,,,,,,,
2733,54.660000,0.000699,-0.080131,0.000688,0.996784,0.215021,0.017177,0.148036,0.000345,0.253918,0.012548,0.113769,0.933111,0.198773,0.034177,0.120669,0.921735,0.260439,0.012932,0.173391,0.840693,0.211133,0.013395,0.208146,0.945883,0.150844,0.012832,0.124204,0.926785,0.254051,0.012391,0.114059,0.198783,0.034226,0.120606,0.259881,0.012858,0.172866,0.211383,0.013485,0.208498,0.150929,0.012749,0.124319,0.000499,0.018401,0.004478,0.009186,0.018675,-0.195580,0.159265,0.018578,-0.188603,,,,,,,0.144995,0.421132,0.151636,,,,,,,,,,,,,0.237959,0.421693,0.192364,,,,,,,,,,,,,,,,,,,,,
