Format Version,1.21,Take Name,Take 2024-08-16 12.36.54 AM,Capture Frame Rate,50.000000,Export Frame Rate,50.000000,Capture Start Time,2024-08-16 12.36.54.276 AM,Total Frames in Take,2337,Total Exported Frames,2337,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
16,0.320000,0.004221,0.955507,-0.011525,-0.294715,0.090434,0.017664,0.204927,0.054873,0.085781,0.014206,0.256648,1.000000,0.121073,0.034823,0.213221,0.896693,0.040026,0.013765,0.217869,0.802633,0.051892,0.012880,0.158728,0.871506,0.153398,0.012646,0.178169,0.828823,,,,0.120757,0.034627,0.212904,0.040703,0.013517,0.217405,0.051217,0.013308,0.158562,0.153568,0.012288,0.178791,0.158023,0.018641,-0.188630,-0.000907,0.018391,0.004201,0.138250,0.376410,0.148559,0.119255,0.376346,0.250612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.340000,0.004256,0.955519,-0.011491,-0.294675,0.090430,0.017664,0.204924,0.054866,0.085772,0.014204,0.256644,1.000000,0.121070,0.034819,0.213222,0.896409,0.040020,0.013768,0.217862,0.806487,0.051892,0.012886,0.158722,0.869654,0.153396,0.012642,0.178172,0.829195,,,,0.120753,0.034623,0.212905,0.040697,0.013525,0.217401,0.051210,0.013316,0.158549,0.153560,0.012322,0.178758,0.158020,0.018643,-0.188633,-0.000903,0.018392,0.004197,0.138238,0.376369,0.148559,0.119256,0.376337,0.250599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.360000,0.004253,0.955519,-0.011512,-0.294674,0.090426,0.017664,0.204928,0.054869,0.085768,0.014205,0.256648,1.000000,0.121065,0.034820,0.213225,0.896052,0.040017,0.013768,0.217865,0.805840,0.051888,0.012883,0.158725,0.870485,0.153392,0.012642,0.178175,0.827640,,,,0.120745,0.034618,0.212899,0.040697,0.013521,0.217409,0.051209,0.013314,0.158552,0.153560,0.012303,0.178781,0.158020,0.018640,-0.188626,-0.000908,0.018390,0.004198,0.138242,0.376406,0.148570,0.119238,0.376353,0.250624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.380000,0.004193,0.955516,-0.011439,-0.294688,0.090425,0.017658,0.204931,0.054868,0.085769,0.014190,0.256651,1.000000,0.121063,0.034815,0.213230,0.896052,0.040016,0.013756,0.217869,0.805840,0.051886,0.012883,0.158729,0.870485,0.153390,0.012645,0.178176,0.827640,,,,0.120743,0.034627,0.212911,0.040685,0.013503,0.217413,0.051207,0.013309,0.158563,0.153561,0.012294,0.178786,0.158015,0.018640,-0.188626,-0.000911,0.018385,0.004204,0.138232,0.376363,0.148580,0.119236,0.376356,0.250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.400000,0.004318,0.955510,-0.011503,-0.294704,0.090413,0.017662,0.204935,0.054872,0.085758,0.014205,0.256655,1.000000,0.121055,0.034815,0.213229,0.898167,0.040004,0.013773,0.217875,0.807644,0.051872,0.012885,0.158735,0.869693,0.153377,0.012631,0.178178,0.829576,,,,0.120745,0.034622,0.212910,0.040693,0.013515,0.217408,0.051203,0.013303,0.158575,0.153525,0.012290,0.178785,0.158011,0.018638,-0.188624,-0.000914,0.018382,0.004206,0.138232,0.376362,0.148579,0.119242,0.376354,0.250632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.420000,0.004306,0.955518,-0.011433,-0.294680,0.090414,0.017661,0.204929,0.054868,0.085757,0.014197,0.256649,1.000000,0.121056,0.034812,0.213227,0.895979,0.040005,0.013771,0.217866,0.806791,0.051875,0.012892,0.158726,0.871259,0.153379,0.012633,0.178175,0.826896,,,,0.120749,0.034616,0.212903,0.040679,0.013512,0.217410,0.051201,0.013320,0.158555,0.153533,0.012289,0.178788,0.158014,0.018638,-0.188625,-0.000914,0.018384,0.004207,0.138243,0.376403,0.148570,0.119248,0.376353,0.250618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.440000,0.004252,0.955512,-0.011490,-0.294698,0.090424,0.017664,0.204930,0.054870,0.085769,0.014204,0.256651,1.000000,0.121064,0.034820,0.213227,0.896615,0.040015,0.013768,0.217870,0.806211,0.051884,0.012886,0.158730,0.869998,0.153389,0.012643,0.178175,0.827640,,,,0.120749,0.034616,0.212901,0.040687,0.013522,0.217410,0.051206,0.013308,0.158565,0.153555,0.012298,0.178787,0.158017,0.018641,-0.188628,-0.000916,0.018388,0.004205,0.138248,0.376401,0.148570,0.119259,0.376337,0.250600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.460000,0.004285,0.955515,-0.011496,-0.294688,0.090426,0.017664,0.204931,0.054870,0.085770,0.014206,0.256651,1.000000,0.121067,0.034819,0.213227,0.896615,0.040017,0.013772,0.217869,0.806211,0.051887,0.012887,0.158729,0.869998,0.153391,0.012638,0.178176,0.827640,,,,0.120752,0.034620,0.212904,0.040689,0.013521,0.217412,0.051207,0.013310,0.158566,0.153558,0.012298,0.178782,0.158017,0.018639,-0.188629,-0.000912,0.018389,0.004205,0.138247,0.376402,0.148572,0.119249,0.376347,0.250612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.480000,0.004245,0.955513,-0.011497,-0.294695,0.090427,0.017665,0.204932,0.054870,0.085772,0.014205,0.256652,1.000000,0.121067,0.034822,0.213228,0.897012,0.040018,0.013768,0.217872,0.806715,0.051887,0.012886,0.158731,0.869775,0.153392,0.012644,0.178177,0.828354,,,,0.120744,0.034626,0.212908,0.040693,0.013520,0.217412,0.051211,0.013312,0.158569,0.153561,0.012307,0.178778,0.158017,0.018640,-0.188625,-0.000910,0.018389,0.004203,0.138245,0.376405,0.148576,0.119248,0.376344,0.250616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.500000,0.004276,0.955519,-0.011474,-0.294674,0.090427,0.017663,0.204928,0.054869,0.085769,0.014202,0.256648,1.000000,0.121068,0.034817,0.213226,0.897531,0.040017,0.013770,0.217865,0.804934,0.051889,0.012888,0.158725,0.869711,0.153393,0.012639,0.178175,0.829388,,,,0.120743,0.034622,0.212907,0.040694,0.013522,0.217403,0.051210,0.013312,0.158563,0.153561,0.012300,0.178775,0.158018,0.018641,-0.188629,-0.000910,0.018390,0.004199,0.138237,0.376366,0.148571,0.119243,0.376345,0.250626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.520000,0.004258,0.955514,-0.011473,-0.294692,0.090428,0.017666,0.204925,0.054870,0.085772,0.014204,0.256645,1.000000,0.121068,0.034821,0.213222,0.897419,0.040019,0.013771,0.217864,0.806301,0.051888,0.012890,0.158724,0.869306,0.153393,0.012644,0.178170,0.827705,,,,0.120749,0.034624,0.212896,0.040691,0.013518,0.217405,0.051210,0.013313,0.158561,0.153566,0.012282,0.178795,0.158016,0.018639,-0.188635,-0.000909,0.018389,0.004199,0.138234,0.376366,0.148568,0.119246,0.376342,0.250617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.540000,0.004219,0.955517,-0.011483,-0.294683,0.090426,0.017661,0.204930,0.054875,0.085770,0.014199,0.256651,1.000000,0.121065,0.034819,0.213228,0.896970,0.040017,0.013762,0.217868,0.804897,0.051887,0.012882,0.158728,0.867992,0.153392,0.012644,0.178176,0.826677,,,,0.120744,0.034618,0.212903,0.040693,0.013513,0.217406,0.051207,0.013304,0.158567,0.153571,0.012269,0.178815,0.158020,0.018635,-0.188628,-0.000905,0.018386,0.004201,0.138248,0.376406,0.148575,0.119233,0.376354,0.250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.560000,0.004234,0.955519,-0.011528,-0.294673,0.090427,0.017662,0.204935,0.054875,0.085770,0.014205,0.256656,1.000000,0.121066,0.034821,0.213232,0.896970,0.040018,0.013764,0.217873,0.804897,0.051889,0.012879,0.158733,0.867992,0.153393,0.012643,0.178183,0.826677,,,,0.120741,0.034631,0.212915,0.040696,0.013516,0.217411,0.051211,0.013305,0.158571,0.153567,0.012279,0.178805,0.158013,0.018640,-0.188624,-0.000906,0.018387,0.004204,0.138239,0.376363,0.148577,0.119243,0.376352,0.250628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.580000,0.004232,0.955513,-0.011465,-0.294694,0.090430,0.017665,0.204931,0.054874,0.085775,0.014201,0.256651,1.000000,0.121070,0.034821,0.213228,0.897654,0.040021,0.013767,0.217870,0.804434,0.051890,0.012888,0.158729,0.868860,0.153395,0.012646,0.178175,0.828620,,,,0.120749,0.034626,0.212905,0.040700,0.013516,0.217411,0.051214,0.013309,0.158566,0.153569,0.012283,0.178800,0.158018,0.018638,-0.188627,-0.000905,0.018387,0.004200,0.138250,0.376402,0.148573,0.119245,0.376353,0.250625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.600000,0.004229,0.955521,-0.011459,-0.294671,0.090430,0.017661,0.204926,0.054870,0.085772,0.014196,0.256646,1.000000,0.121069,0.034817,0.213225,0.897082,0.040021,0.013762,0.217863,0.805386,0.051893,0.012885,0.158723,0.869770,0.153397,0.012643,0.178174,0.828775,,,,0.120746,0.034622,0.212907,0.040699,0.013514,0.217404,0.051214,0.013310,0.158556,0.153566,0.012294,0.178783,0.158018,0.018640,-0.188631,-0.000906,0.018389,0.004201,0.138244,0.376366,0.148563,0.119245,0.376356,0.250621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.620000,0.004334,0.955514,-0.011474,-0.294692,0.090422,0.017665,0.204927,0.054869,0.085766,0.014207,0.256647,1.000000,0.121065,0.034816,0.213223,0.896510,0.040013,0.013778,0.217866,0.802455,0.051882,0.012893,0.158726,0.871982,0.153386,0.012633,0.178172,0.828392,,,,0.120747,0.034624,0.212907,0.040698,0.013523,0.217402,0.051215,0.013314,0.158564,0.153537,0.012294,0.178774,0.158019,0.018637,-0.188632,-0.000907,0.018393,0.004200,0.138242,0.376367,0.148561,0.119249,0.376344,0.250612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.640000,0.004264,0.955509,-0.011449,-0.294710,0.090421,0.017661,0.204925,0.054867,0.085767,0.014198,0.256646,1.000000,0.121062,0.034815,0.213222,0.896510,0.040012,0.013767,0.217866,0.802455,0.051879,0.012888,0.158725,0.871982,0.153385,0.012639,0.178168,0.828392,,,,0.120750,0.034615,0.212896,0.040693,0.013511,0.217408,0.051210,0.013313,0.158559,0.153538,0.012303,0.178772,0.158019,0.018637,-0.188633,-0.000907,0.018388,0.004202,0.138248,0.376407,0.148572,0.119247,0.376347,0.250617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.660000,0.004211,0.955513,-0.011486,-0.294695,0.090426,0.017659,0.204933,0.054870,0.085771,0.014196,0.256653,1.000000,0.121065,0.034817,0.213230,0.895935,0.040018,0.013758,0.217872,0.804957,0.051886,0.012879,0.158732,0.872278,0.153391,0.012643,0.178177,0.827256,,,,0.120743,0.034621,0.212912,0.040694,0.013510,0.217416,0.051213,0.013305,0.158568,0.153557,0.012299,0.178782,0.158014,0.018638,-0.188629,-0.000916,0.018381,0.004208,0.138230,0.376364,0.148582,0.119233,0.376350,0.250632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.680000,0.004335,0.955517,-0.011511,-0.294680,0.090414,0.017665,0.204932,0.054868,0.085757,0.014210,0.256653,1.000000,0.121056,0.034817,0.213228,0.895245,0.040004,0.013777,0.217870,0.802696,0.051875,0.012888,0.158730,0.872945,0.153379,0.012632,0.178179,0.827362,,,,0.120743,0.034618,0.212904,0.040694,0.013522,0.217409,0.051207,0.013313,0.158562,0.153526,0.012309,0.178770,0.158010,0.018635,-0.188626,-0.000914,0.018381,0.004206,0.138241,0.376404,0.148581,0.119242,0.376345,0.250628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.700000,0.004286,0.955518,-0.011466,-0.294679,0.090421,0.017667,0.204930,0.054870,0.085763,0.014205,0.256650,1.000000,0.121061,0.034820,0.213228,0.897044,0.040011,0.013774,0.217867,0.804670,0.051881,0.012893,0.158727,0.869138,0.153386,0.012641,0.178176,0.828357,,,,0.120745,0.034622,0.212907,0.040686,0.013526,0.217401,0.051204,0.013313,0.158568,0.153552,0.012302,0.178781,0.158012,0.018641,-0.188630,-0.000916,0.018387,0.004204,0.138244,0.376408,0.148575,0.119243,0.376346,0.250621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.720000,0.004351,0.955511,-0.011432,-0.294701,0.090415,0.017663,0.204932,0.054866,0.085760,0.014201,0.256652,1.000000,0.121059,0.034811,0.213229,0.897044,0.040006,0.013777,0.217872,0.804670,0.051874,0.012896,0.158731,0.869138,0.153379,0.012629,0.178176,0.828357,,,,0.120747,0.034620,0.212910,0.040684,0.013519,0.217414,0.051206,0.013316,0.158567,0.153523,0.012302,0.178768,0.158017,0.018639,-0.188628,-0.000916,0.018387,0.004205,0.138242,0.376364,0.148571,0.119253,0.376345,0.250613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.740000,0.004265,0.955515,-0.011510,-0.294688,0.090428,0.017664,0.204931,0.054872,0.085772,0.014206,0.256651,1.000000,0.121068,0.034820,0.213227,0.896542,0.040019,0.013770,0.217870,0.805007,0.051888,0.012885,0.158730,0.872979,0.153393,0.012641,0.178177,0.828817,,,,0.120750,0.034626,0.212908,0.040691,0.013525,0.217407,0.051208,0.013311,0.158564,0.153565,0.012289,0.178793,0.158015,0.018639,-0.188627,-0.000909,0.018387,0.004203,0.138254,0.376407,0.148572,0.119250,0.376350,0.250619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.760000,0.004263,0.955525,-0.011486,-0.294657,0.090427,0.017665,0.204928,0.054870,0.085767,0.014205,0.256648,1.000000,0.121067,0.034820,0.213227,0.896375,0.040017,0.013770,0.217864,0.804015,0.051890,0.012888,0.158724,0.870358,0.153394,0.012642,0.178178,0.828722,,,,0.120742,0.034624,0.212910,0.040701,0.013525,0.217402,0.051213,0.013316,0.158553,0.153559,0.012306,0.178777,0.158015,0.018637,-0.188632,-0.000908,0.018392,0.004198,0.138249,0.376408,0.148568,0.119247,0.376351,0.250620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.780000,0.004225,0.955514,-0.011511,-0.294692,0.090430,0.017665,0.204925,0.054870,0.085774,0.014206,0.256646,1.000000,0.121068,0.034823,0.213222,0.897511,0.040021,0.013766,0.217865,0.803978,0.051890,0.012883,0.158724,0.869111,0.153395,0.012647,0.178171,0.829064,,,,0.120748,0.034625,0.212901,0.040699,0.013518,0.217398,0.051213,0.013303,0.158569,0.153565,0.012313,0.178769,0.158017,0.018639,-0.188634,-0.000913,0.018389,0.004200,0.138243,0.376407,0.148570,0.119248,0.376345,0.250613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.800000,0.004235,0.955521,-0.011455,-0.294670,0.090427,0.017662,0.204923,0.054866,0.085769,0.014198,0.256643,1.000000,0.121067,0.034818,0.213223,0.897511,0.040018,0.013765,0.217860,0.803978,0.051890,0.012887,0.158720,0.869111,0.153394,0.012643,0.178171,0.829064,,,,0.120745,0.034614,0.212899,0.040689,0.013521,0.217400,0.051211,0.013319,0.158549,0.153563,0.012303,0.178776,0.158016,0.018638,-0.188632,-0.000909,0.018390,0.004199,0.138243,0.376407,0.148568,0.119237,0.376352,0.250623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.820000,0.004216,0.955518,-0.011527,-0.294679,0.090428,0.017661,0.204927,0.054872,0.085771,0.014203,0.256648,1.000000,0.121065,0.034820,0.213224,0.896958,0.040018,0.013762,0.217865,0.806623,0.051889,0.012877,0.158725,0.870353,0.153394,0.012644,0.178174,0.828574,,,,0.120738,0.034625,0.212907,0.040704,0.013514,0.217409,0.051210,0.013312,0.158549,0.153567,0.012280,0.178800,0.158015,0.018638,-0.188627,-0.000905,0.018390,0.004198,0.138235,0.376368,0.148574,0.119246,0.376346,0.250624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.840000,0.004191,0.955506,-0.011454,-0.294718,0.090432,0.017658,0.204929,0.054874,0.085780,0.014192,0.256649,1.000000,0.121071,0.034816,0.213226,0.897321,0.040024,0.013756,0.217871,0.805095,0.051890,0.012881,0.158730,0.868209,0.153396,0.012645,0.178170,0.827672,,,,0.120753,0.034621,0.212903,0.040699,0.013504,0.217406,0.051210,0.013301,0.158571,0.153569,0.012285,0.178792,0.158016,0.018637,-0.188632,-0.000910,0.018385,0.004201,0.138238,0.376362,0.148578,0.119242,0.376355,0.250634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.860000,0.004283,0.955521,-0.011487,-0.294669,0.090425,0.017665,0.204930,0.054871,0.085767,0.014206,0.256650,1.000000,0.121066,0.034820,0.213228,0.897568,0.040016,0.013773,0.217867,0.804285,0.051887,0.012889,0.158727,0.869415,0.153391,0.012640,0.178178,0.828923,,,,0.120743,0.034627,0.212909,0.040695,0.013520,0.217405,0.051210,0.013312,0.158567,0.153561,0.012290,0.178787,0.158019,0.018640,-0.188629,-0.000909,0.018387,0.004202,0.138239,0.376363,0.148571,0.119250,0.376352,0.250624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.880000,0.004269,0.955519,-0.011514,-0.294673,0.090431,0.017664,0.204927,0.054870,0.085774,0.014206,0.256647,1.000000,0.121071,0.034820,0.213224,0.897568,0.040022,0.013769,0.217864,0.804285,0.051893,0.012884,0.158725,0.869415,0.153397,0.012639,0.178175,0.828923,,,,0.120751,0.034625,0.212905,0.040694,0.013524,0.217399,0.051214,0.013317,0.158560,0.153568,0.012292,0.178786,0.158015,0.018637,-0.188632,-0.000908,0.018386,0.004205,0.138241,0.376361,0.148566,0.119247,0.376351,0.250612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.900000,0.004223,0.955511,-0.011446,-0.294704,0.090430,0.017663,0.204925,0.054870,0.085775,0.014198,0.256645,1.000000,0.121069,0.034819,0.213222,0.897537,0.040021,0.013765,0.217865,0.805667,0.051889,0.012889,0.158724,0.868840,0.153394,0.012646,0.178167,0.828701,,,,0.120749,0.034614,0.212898,0.040693,0.013524,0.217405,0.051209,0.013317,0.158554,0.153567,0.012290,0.178789,0.158021,0.018640,-0.188635,-0.000910,0.018390,0.004202,0.138239,0.376365,0.148565,0.119252,0.376340,0.250605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.920000,0.004227,0.955509,-0.011446,-0.294709,0.090429,0.017661,0.204931,0.054869,0.085775,0.014196,0.256651,1.000000,0.121069,0.034817,0.213228,0.898147,0.040020,0.013763,0.217871,0.807710,0.051887,0.012887,0.158730,0.870249,0.153393,0.012644,0.178173,0.829624,,,,0.120750,0.034616,0.212904,0.040686,0.013518,0.217415,0.051211,0.013309,0.158571,0.153565,0.012303,0.178778,0.158014,0.018639,-0.188632,-0.000909,0.018391,0.004201,0.138238,0.376365,0.148568,0.119245,0.376347,0.250614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.940000,0.004281,0.955516,-0.011574,-0.294681,0.090425,0.017666,0.204931,0.054866,0.085768,0.014215,0.256652,1.000000,0.121065,0.034823,0.213225,0.898923,0.040016,0.013773,0.217870,0.809060,0.051886,0.012880,0.158730,0.869888,0.153391,0.012639,0.178178,0.830434,,,,0.120748,0.034623,0.212903,0.040672,0.013532,0.217411,0.051209,0.013305,0.158571,0.153563,0.012300,0.178781,0.158016,0.018638,-0.188630,-0.000915,0.018388,0.004205,0.138244,0.376403,0.148579,0.119239,0.376353,0.250634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
